job_id,worker_id,platform,client_region,project_type,job_category,payment_method,work_date,earnings_usd,job_completed,job_duration_days,hourly_rate,job_success_rate,client_rating,rehire_rate,marketing_spend
12075,1652,Freelancer,Usa,Fixed,Graphic Design,Bank Transfer,2025-01-16,807.08,209,24,84.72,97.09,4.96,27.68,240
3549,1500,Toptal,Uk,Hourly,Data Entry,PayPal,2025-09-19,0.0,3,36,115.65,84.6,,76.73,153
254,1943,Upwork,Europe,Hourly,Graphic Design,PayPal,2025-06-25,1924.84,207,32,149.48,60.76,3.45,88.79,108
8297,848,Upwork,Europe,Fixed,Web Development,Direct Deposit,2025-02-09,1720.95,106,9,76.9,63.7,4.49,51.4,241
12108,1770,Fiverr,australia,Hourly,Content Writing,Direct Deposit,2025-05-29,2093.02,165,27,74.12,,,28.22,199
11683,1289,Toptal,ASIA,Hourly,Content Writing,Direct Deposit,2025-02-05,8144.4,50,23,,74.07,3.17,57.71,388
2694,858,Freelancer,Uk,Fixed,Digital Marketing,Bank Transfer,2025-08-07,4626.34,77,31,41.5,70.46,4.3,,173
11789,961,Upwork,Australia,Hourly,Web Development,Bank Transfer,2025-01-30,0.0,2,37,92.7,67.83,4.87,51.18,197
8847,1503,Upwork,Asia,Fixed,Seo,Direct Deposit,2025-03-29,8866.83,167,6,61.14,,3.18,38.35,451
5450,446,Peopleperhour,Uk,Fixed,Customer Support,Mobile Banking,2025-09-16,8362.31,165,4,119.97,87.66,,86.93,178
5502,30,Fiverr,Canada,Fixed,Web Development,PayPal,2025-11-16,,160,22,132.82,88.01,4.01,72.01,357
7948,1169,Freelancer,Usa,Hourly,Seo,Direct Deposit,2025-01-19,7066.62,87,49,131.46,97.3,4.55,33.36,347
810,1109,PEOPLEPERHOUR,Asia,Fixed,App Development,PayPal,2025-05-24,7979.0,197,37,39.07,73.21,4.54,57.37,141
11375,1853,Fiverr,Europe,Fixed,Customer Support,Crypto,2025-08-19,6931.15,27,13,,64.3,4.51,85.53,498
4559,497,Upwork,Australia,Fixed,Graphic Design,PayPal,2025-11-09,1882.67,123,47,,70.48,3.39,39.57,228
2651,1143,Freelancer,middle east,Hourly,Graphic Design,Mobile Banking,2025-07-19,3903.06,85,3,130.1,93.66,4.05,85.03,458
7066,1910,Toptal,Australia,Fixed,Seo,Direct Deposit,2025-11-28,9626.59,48,46,107.46,91.87,4.36,85.26,181
781,221,Fiverr,Asia,Hourly,Seo,Mobile Banking,2025-11-19,7588.72,69,54,75.72,89.34,4.45,57.16,419
8353,1457,Fiverr,Europe,Fixed,Seo,Crypto,2025-09-13,2249.65,12,19,62.45,72.42,4.81,57.55,491
3191,55,Freelancer,Usa,Fixed,Content Writing,Bank Transfer,2025-11-24,2777.41,291,17,85.47,68.19,3.5,44.81,31
3621,1231,fREELANCER,Europe,Hourly,Digital Marketing,PayPal,2025-01-04,3811.97,207,38,43.29,80.05,3.05,64.8,240
1703,988,Freelancer,Middle East,Fixed,Data Entry,Mobile Banking,2025-05-21,1268.74,147,8,92.47,75.93,3.39,71.46,400
7182,339,Toptal,Asia,Hourly,Graphic Design,Direct Deposit,2025-11-02,5620.51,238,50,25.97,66.4,,30.58,68
7041,1452,Toptal,MIDDLE EAST,Hourly,App Development,Crypto,2025-03-28,5498.65,162,27,111.49,,3.72,27.56,23
3651,941,Fiverr,Usa,Fixed,Seo,Bank Transfer,2025-12-18,3095.23,242,17,143.64,,3.8,22.25,14
6422,1665,Fiverr,Asia,Hourly,App Development,PayPal,2025-05-08,4685.67,85,37,80.86,99.32,3.28,79.36,422
9113,875,Fiverr,USA,Fixed,App Development,Mobile Banking,2025-03-06,7292.79,32,49,139.4,85.68,4.37,11.13,145
3611,1569,Upwork,Usa,Fixed,Customer Support,Bank Transfer,2025-01-16,6790.19,17,18,132.13,68.6,4.43,,124
11476,1451,Toptal,Middle East,Hourly,  Graphic Design  ,Bank Transfer,2025-04-11,8633.46,261,5,105.41,91.09,3.59,52.59,6
3268,320,Fiverr,Europe,Hourly,Customer Support,PayPal,2025-03-13,,153,41,147.07,94.74,4.39,82.45,430
12056,1045,Upwork,asia,Hourly,Customer Support,Crypto,2025-09-23,1482.91,143,7,149.65,81.7,3.4,77.23,3
3371,764,Peopleperhour,Asia,Fixed,Web Development,PayPal,2025-05-24,0.0,1,15,,64.52,3.13,43.94,426
11997,1105,Freelancer,Europe,Fixed,Seo,PayPal,2025-12-08,9814.53,109,53,43.79,77.95,4.57,71.56,406
8916,940,Toptal,Australia,Hourly,Data Entry,PayPal,2025-02-24,7934.98,250,26,99.76,61.05,3.69,60.91,343
12071,1282,fIVERR,Middle East,Hourly,Graphic Design,Mobile Banking,2025-11-22,5919.81,200,29,111.3,69.66,4.08,66.91,160
10523,916,Upwork,europe,Fixed,App Development,Bank Transfer,2025-11-02,2209.16,224,12,,98.09,3.45,45.96,234
12080,534,Upwork,Usa,Hourly,Content Writing,Bank Transfer,2025-10-24,8268.32,201,28,,66.51,3.61,45.92,361
9612,1475,Toptal,europe,Hourly,Digital Marketing,Bank Transfer,2025-08-30,4693.51,93,5,19.53,78.5,,,370
11521,1145,TOPTAL,Asia,Hourly,Seo,Direct Deposit,2025-02-12,2609.88,240,27,124.49,64.16,3.95,30.7,304
10490,1102,Peopleperhour,Asia,Fixed,Web Development,Mobile Banking,2025-11-19,791.17,0,1,,90.4,3.45,55.7,84
10875,54,Freelancer,Usa,Fixed,Web Development,PayPal,2025-11-03,4709.21,82,35,82.26,91.01,3.73,58.49,399
10544,1523,Toptal,Uk,Fixed,Customer Support,PayPal,2025-07-26,5680.0,18,19,40.47,75.33,3.87,71.86,297
7202,1680,Upwork,Middle East,Hourly,Graphic Design,Direct Deposit,2025-02-05,1163.11,0,12,127.42,73.18,3.43,22.87,448
665,790,PEOPLEPERHOUR,Uk,Hourly,Digital Marketing,Mobile Banking,2025-12-18,4943.61,57,53,134.37,68.98,4.91,32.55,39
10687,705,Fiverr,CANADA,Fixed,Graphic Design,Bank Transfer,2025-03-05,4773.77,284,57,47.69,62.4,4.28,22.83,425
9268,1312,Peopleperhour,Uk,Fixed,App Development,Crypto,2025-11-29,0.0,0,1,105.98,,3.36,19.65,10
4431,1263,tOPTAL,Canada,Hourly,Graphic Design,Bank Transfer,2025-07-29,7566.32,262,40,,85.17,3.55,14.13,310
1737,506,Toptal,Usa,Fixed,Content Writing,Direct Deposit,2025-06-23,5870.34,15,19,57.57,75.37,4.67,55.05,193
5260,1293,Fiverr,Australia,Fixed,Data Entry,PayPal,2025-12-08,2276.65,253,23,36.54,88.83,3.52,26.62,220
8531,1905,Peopleperhour,Australia,Fixed,Web Development,Crypto,2025-05-04,5430.85,86,6,106.5,96.17,4.81,56.68,59
3348,221,FREELANCER,Europe,Fixed,App Development,PayPal,2025-07-14,3204.09,292,32,54.53,65.15,4.82,76.14,500
1569,1081,Freelancer,Canada,Fixed,App Development,Mobile Banking,2025-11-30,9214.03,73,57,129.87,96.05,,17.45,0
463,1408,Toptal,australia,Hourly,Customer Support,Mobile Banking,2025-04-07,4782.98,189,58,130.66,67.17,5.0,49.33,53
744,45,pEOPLEPERHOUR,Australia,Fixed,Data Entry,Direct Deposit,2025-12-25,2930.02,52,31,88.8,98.36,3.99,63.42,200
223,1357,Toptal,Usa,Fixed,Content Writing,Crypto,2025-06-15,4396.84,250,11,33.42,85.97,3.35,87.5,355
10897,918,Toptal,Asia,Hourly,Graphic Design,Bank Transfer,2025-04-24,,143,48,110.89,73.69,4.57,29.4,13
3995,589,Fiverr,Middle East,Hourly,Graphic Design,PayPal,2025-10-05,3685.66,299,30,36.42,77.57,3.93,47.29,334
1980,779,Freelancer,Canada,Hourly,Graphic Design,Bank Transfer,2025-08-11,1860.86,209,38,66.16,62.71,4.04,84.52,400
8204,1844,toptal,Australia,Hourly,Seo,Crypto,2025-09-20,1651.78,150,14,124.48,62.34,4.44,85.52,409
626,255,Peopleperhour,Middle East,Fixed,Data Entry,Direct Deposit,2025-12-22,3177.25,21,36,39.29,65.15,3.41,22.9,287
11010,1803,Toptal,Australia,Hourly,Web Development,Crypto,2025-12-28,8983.69,58,21,113.05,75.64,4.28,72.08,111
9456,30,Fiverr,Europe,Hourly,  App Development  ,PayPal,2025-05-28,3514.93,249,41,149.61,97.5,3.33,82.64,297
9356,759,Peopleperhour,Canada,Fixed,Customer Support,Direct Deposit,2025-08-11,6900.94,168,10,73.58,78.62,4.52,69.02,396
12404,1227,fiverr,Europe,Fixed,Seo,Mobile Banking,2025-06-29,4542.21,4,58,58.14,63.92,4.75,51.53,421
345,1935,Peopleperhour,Usa,Fixed,App Development,PayPal,2025-09-30,2525.19,92,13,,,4.12,,392
5495,1310,Peopleperhour,Middle East,Hourly,  App Development  ,Bank Transfer,2025-02-01,4339.15,5,53,41.7,,3.3,66.23,241
9854,589,FREELANCER,Middle East,Hourly,Customer Support,PayPal,2025-06-27,8957.88,177,10,38.49,89.66,3.12,31.53,71
9067,9,Upwork,Australia,Fixed,App Development,Crypto,2025-05-27,9893.81,211,40,105.46,71.83,4.84,24.85,224
1005,1889,Fiverr,Europe,Hourly,Content Writing,PayPal,2025-11-06,5548.63,232,3,147.84,68.66,3.82,10.82,65
4450,667,Peopleperhour,UK,Hourly,Graphic Design,Crypto,2025-06-29,1725.18,13,19,115.99,94.26,3.62,71.27,483
2281,968,Upwork,AUSTRALIA,Fixed,Digital Marketing,Mobile Banking,2025-10-12,7782.5,70,13,,,3.19,62.39,246
457,1072,Upwork,Australia,Hourly,Web Development,Bank Transfer,2025-04-24,,65,45,32.38,68.39,4.96,43.98,390
12433,995,Upwork,Middle East,Hourly,Graphic Design,Bank Transfer,2025-08-29,644.09,79,60,32.6,67.08,4.99,38.88,152
9521,1297,PEOPLEPERHOUR,Asia,Fixed,Web Development,Mobile Banking,2025-08-17,668.38,126,16,,98.04,4.82,64.46,427
4336,1297,Peopleperhour,Europe,Fixed,Data Entry,Mobile Banking,2025-11-01,,177,20,56.65,60.13,3.93,79.88,108
2622,1286,Freelancer,Europe,Fixed,App Development,Direct Deposit,2025-08-06,4971.87,27,4,140.51,70.39,3.41,55.66,425
874,757,Toptal,Uk,Fixed,Seo,PayPal,2025-02-07,8251.89,78,50,58.81,83.59,4.15,54.95,224
7664,1546,Toptal,Canada,Fixed,Graphic Design,PayPal,2025-03-14,4361.59,202,22,46.08,66.23,3.41,,488
8042,606,Peopleperhour,Australia,Fixed,Customer Support,Bank Transfer,2025-12-11,5678.91,61,17,123.89,64.71,3.87,15.66,370
6162,1444,Fiverr,Canada,Fixed,Customer Support,Bank Transfer,2025-01-07,6743.92,289,26,95.0,71.91,3.52,36.53,76
7694,1128,Peopleperhour,Australia,Fixed,Graphic Design,Direct Deposit,2025-09-01,4530.54,123,27,112.19,62.31,3.06,25.53,357
10824,776,Freelancer,ASIA,Fixed,Seo,Direct Deposit,2025-08-30,4761.23,283,29,133.6,86.73,3.27,13.36,191
5115,872,Fiverr,Uk,Fixed,Graphic Design,Direct Deposit,2025-03-20,1588.73,213,3,67.89,68.6,,32.46,418
4556,661,Peopleperhour,Europe,Fixed,Customer Support,Crypto,2025-12-14,2985.85,206,34,75.1,76.98,3.87,13.76,56
5213,730,Peopleperhour,Usa,Fixed,Graphic Design,Direct Deposit,2025-02-23,7832.35,119,17,40.49,69.41,3.97,41.74,418
11794,606,Fiverr,UK,Hourly,Customer Support,Mobile Banking,2025-06-13,9930.8,62,29,121.94,86.96,4.02,52.54,46
1761,320,Fiverr,Usa,Hourly,Content Writing,Bank Transfer,2025-07-22,166.92,101,50,80.91,,3.44,21.25,441
843,372,Upwork,Uk,Fixed,Graphic Design,PayPal,2025-01-10,2707.18,163,43,120.58,,3.45,66.72,113
5416,1371,Freelancer,Australia,Hourly,Graphic Design,Mobile Banking,2025-08-13,,134,33,46.87,81.72,3.01,17.35,374
5162,526,Upwork,Uk,Hourly,Web Development,Mobile Banking,2025-08-11,9960.2,263,20,147.74,83.1,4.59,73.44,319
918,1439,Peopleperhour,Canada,Fixed,App Development,Direct Deposit,2025-12-29,8271.62,117,21,79.22,88.8,4.44,61.6,283
5200,1262,Upwork,Asia,Hourly,Seo,Mobile Banking,2025-03-17,291.63,72,29,78.3,79.9,3.91,87.47,152
4804,687,Peopleperhour,Middle East,Fixed,Customer Support,Bank Transfer,2025-03-26,1819.38,24,27,,77.03,4.79,41.36,400
2903,190,Upwork,Canada,Hourly,Customer Support,Bank Transfer,2025-01-03,,279,20,92.55,70.2,3.81,80.56,407
861,423,Peopleperhour,Australia,Hourly,App Development,PayPal,2025-07-02,,269,37,82.34,95.93,4.48,39.08,16
4556,661,Peopleperhour,Europe,Fixed,Customer Support,Crypto,2025-12-14,,206,34,75.1,76.98,3.87,13.76,56
5948,572,Toptal,Europe,Hourly,Seo,Bank Transfer,2025-11-30,9496.74,206,14,35.27,95.09,4.84,59.6,20
7259,1711,Toptal,Asia,Hourly,Data Entry,PayPal,2025-04-17,4491.32,279,54,,97.65,4.23,72.51,73
6593,1201,Upwork,Australia,Hourly,Data Entry,Mobile Banking,2025-08-02,7403.66,18,45,58.4,66.43,4.94,,376
7848,1670,Peopleperhour,Europe,Hourly,Data Entry,Crypto,2025-07-12,5879.2,126,35,31.33,68.21,,23.86,20
8871,738,Upwork,australia,Hourly,Content Writing,Mobile Banking,2025-06-26,4014.5,73,2,128.5,75.29,4.25,,4
9223,1414,Peopleperhour,Asia,Hourly,Digital Marketing,PayPal,2025-04-08,7631.49,189,55,87.23,95.16,3.86,35.84,39
686,1168,Toptal,Canada,Fixed,Digital Marketing,Mobile Banking,2025-08-25,6442.72,239,23,105.34,,3.36,18.67,491
3432,1397,Fiverr,Europe,Fixed,Graphic Design,Mobile Banking,2025-02-10,90.41,192,45,32.15,98.53,4.61,23.93,232
12202,670,Upwork,Europe,Hourly,Graphic Design,Crypto,2025-11-27,6797.31,128,58,131.08,82.22,4.34,66.43,403
9346,504,Upwork,Asia,Hourly,Graphic Design,Bank Transfer,2025-04-01,2489.2,106,19,55.39,88.53,4.87,54.79,481
1907,1459,Fiverr,Asia,Hourly,Content Writing,Direct Deposit,2025-10-09,4593.35,222,50,55.92,69.5,4.6,36.04,453
7895,1317,Upwork,Middle East,Fixed,Graphic Design,Mobile Banking,2025-02-26,1277.04,230,32,21.7,62.36,4.02,68.23,115
7625,373,Upwork,Europe,Hourly,Data Entry,Crypto,2025-11-16,4154.03,204,44,,79.71,,69.99,265
5676,1618,Upwork,Canada,Hourly,Web Development,Crypto,2025-06-15,9043.77,113,7,118.79,60.15,,15.36,449
4726,1837,Toptal,middle east,Hourly,Web Development,Bank Transfer,2025-06-22,,297,49,60.26,,4.96,88.33,137
1470,676,Freelancer,Australia,Hourly,Data Entry,Bank Transfer,2025-04-07,169.78,186,52,100.85,,4.53,32.22,210
5131,834,Freelancer,Australia,Hourly,Web Development,Crypto,2025-04-05,2618.44,4,60,59.29,62.76,4.86,83.69,407
8455,1219,Upwork,ASIA,Fixed,Digital Marketing,PayPal,2025-05-14,6202.76,168,21,145.39,68.05,3.43,87.27,46
5321,106,Peopleperhour,Australia,Hourly,Graphic Design,Crypto,2025-02-12,1144.25,130,3,55.33,94.25,3.16,89.31,162
6706,504,fiverr,Australia,Fixed,Graphic Design,Bank Transfer,2025-02-24,1975.5,273,25,,82.03,3.29,21.44,252
8170,460,Peopleperhour,Asia,Fixed,Digital Marketing,Crypto,2025-04-27,7925.21,291,41,38.29,63.26,4.39,89.83,240
10177,1173,Toptal,Australia,Hourly,Content Writing,Mobile Banking,2025-08-05,4084.66,124,57,38.61,78.21,4.69,35.98,33
10419,1159,Freelancer,Europe,Fixed,Content Writing,Mobile Banking,2025-03-04,6074.91,157,40,15.74,86.45,,83.82,173
11060,1175,fiverr,Europe,Fixed,Web Development,Direct Deposit,2025-03-30,997.47,119,5,40.48,66.12,3.46,88.02,12
369,1798,Peopleperhour,Usa,Hourly,Web Development,Direct Deposit,2025-07-18,1939.01,226,41,84.68,75.92,3.61,76.21,236
5238,450,pEOPLEPERHOUR,Usa,Fixed,Data Entry,PayPal,2025-11-22,2962.22,56,48,66.76,70.42,3.39,12.5,377
3594,1035,Toptal,Uk,Hourly,Customer Support,Crypto,2025-08-08,5411.52,59,20,109.48,80.61,4.78,89.52,111
1416,1305,Fiverr,Uk,Hourly,App Development,Crypto,2025-08-18,7658.62,110,18,76.3,,3.28,45.07,270
7150,887,Freelancer,Asia,Fixed,Graphic Design,Direct Deposit,2025-08-04,7725.76,147,36,28.97,69.0,4.57,78.32,356
8403,1704,Fiverr,uk,Hourly,Graphic Design,Direct Deposit,2025-01-20,8709.42,157,1,127.07,74.72,3.99,58.2,63
10423,703,Upwork,Canada,Hourly,Customer Support,PayPal,2025-03-14,8265.12,186,58,61.76,89.16,4.78,28.78,272
1586,583,Freelancer,Asia,Fixed,Customer Support,Bank Transfer,2025-01-09,3247.9,279,52,42.56,78.8,3.07,59.03,222
8427,406,Peopleperhour,Uk,Fixed,App Development,PayPal,2025-09-18,5819.27,79,20,97.91,82.33,,,218
8702,1471,Toptal,Middle East,Fixed,Web Development,Crypto,2025-06-15,8348.49,201,42,32.01,79.26,4.03,58.7,133
12068,122,fREELANCER,Usa,Hourly,Digital Marketing,Mobile Banking,2025-09-02,3032.25,219,21,41.72,96.46,3.83,78.78,126
2826,1796,Fiverr,Middle East,Hourly,Digital Marketing,Mobile Banking,2025-11-29,2131.91,96,29,72.06,61.27,3.15,19.88,365
7698,689,peopleperhour,Asia,Fixed,Data Entry,Bank Transfer,2025-10-29,6806.96,10,19,,67.01,4.92,59.23,211
1722,976,Fiverr,Middle East,Fixed,App Development,Crypto,2025-12-01,100.68,194,8,139.33,80.37,4.91,43.68,92
9125,278,Freelancer,Usa,Hourly,Seo,PayPal,2025-05-08,648.8,89,42,76.23,77.87,4.22,,432
5325,1703,Freelancer,Europe,Fixed,Graphic Design,Crypto,2025-08-05,,27,47,121.1,62.67,3.82,,121
4061,1788,Toptal,Asia,Fixed,Content Writing,Direct Deposit,2025-09-28,7353.17,225,5,97.1,93.35,4.19,82.31,421
12338,1899,TOPTAL,Usa,Hourly,App Development,Crypto,2025-01-29,4165.41,15,54,77.38,71.68,4.71,32.51,26
1825,487,Fiverr,Australia,Hourly,Data Entry,Mobile Banking,2025-07-05,1888.81,33,29,118.56,64.41,3.66,57.24,383
10896,524,Freelancer,Europe,Fixed,Content Writing,Bank Transfer,2025-03-13,1477.29,216,39,138.43,75.88,3.05,51.46,0
11296,1093,Peopleperhour,Usa,Hourly,Content Writing,Bank Transfer,2025-09-07,,263,36,92.57,62.74,4.73,69.61,132
12466,153,Peopleperhour,USA,Fixed,  Content Writing  ,Mobile Banking,2025-12-13,1339.71,268,26,86.1,64.04,4.98,44.59,275
12190,391,Upwork,Canada,Fixed,Web Development,Bank Transfer,2025-05-23,9266.49,5,29,29.17,91.99,3.39,82.42,174
11453,1446,Toptal,Middle East,Hourly,Content Writing,Bank Transfer,2025-08-18,,4,9,84.54,63.53,,85.11,179
3233,333,Fiverr,Middle East,Hourly,Web Development,Bank Transfer,2025-06-14,4228.21,190,5,41.15,72.74,4.69,33.94,71
1919,1183,Freelancer,Asia,Fixed,Web Development,PayPal,2025-06-18,8575.54,267,47,31.37,83.47,4.98,35.81,125
4494,919,Upwork,Middle East,Hourly,Digital Marketing,Bank Transfer,2025-12-19,4449.87,66,39,102.82,69.91,3.85,51.02,350
1570,410,Toptal,Canada,Fixed,App Development,Mobile Banking,2025-01-28,3018.52,229,10,141.48,95.19,3.41,51.05,276
1832,1031,Toptal,Europe,Hourly,Web Development,PayPal,2025-11-29,0.0,3,18,120.18,70.93,4.37,,178
348,814,Fiverr,Middle East,Fixed,Customer Support,Direct Deposit,2025-01-09,,114,57,84.88,68.59,3.63,71.72,482
1243,1808,Upwork,Europe,Fixed,Customer Support,Mobile Banking,2025-03-11,8534.78,218,27,149.22,63.05,,83.56,27
9080,763,freelancer,Uk,Hourly,Customer Support,PayPal,2025-06-30,3421.42,264,54,,62.44,3.94,19.55,111
10349,252,Peopleperhour,Australia,Hourly,  Customer Support  ,Direct Deposit,2025-01-12,1705.28,74,34,27.49,75.23,3.57,63.8,121
11681,931,Peopleperhour,Canada,Hourly,Content Writing,Bank Transfer,2025-04-15,1613.24,80,59,74.53,66.92,4.7,77.72,470
6440,1263,Upwork,Asia,Fixed,Content Writing,Crypto,2025-04-19,,37,26,41.45,84.4,3.49,69.48,0
6374,260,Fiverr,UK,Fixed,Data Entry,Crypto,2025-10-23,5699.59,150,34,94.97,87.49,3.21,49.63,435
8116,637,Freelancer,Asia,Fixed,Data Entry,Bank Transfer,2025-12-03,7116.06,165,47,128.41,85.61,4.69,45.83,389
10167,1090,Toptal,Middle East,Hourly,Web Development,Direct Deposit,2025-06-27,6982.64,202,36,122.79,69.85,3.61,33.51,410
12303,1865,Peopleperhour,Australia,Hourly,  Data Entry  ,Bank Transfer,2025-02-19,3608.67,25,49,108.55,70.95,3.39,88.69,461
8259,1804,Peopleperhour,Europe,Fixed,Customer Support,Mobile Banking,2025-06-10,861.61,91,43,105.74,63.61,3.7,,103
12151,278,UPWORK,Australia,Hourly,Customer Support,Mobile Banking,2025-04-11,802.43,103,7,93.59,95.03,3.59,72.1,455
6910,1887,Freelancer,Usa,Hourly,Content Writing,Direct Deposit,2025-11-17,7295.03,84,52,134.64,88.79,3.57,32.25,267
9684,1245,Toptal,Uk,Fixed,Digital Marketing,Direct Deposit,2025-03-06,2123.95,71,29,110.08,85.83,3.43,23.39,225
6880,635,TOPTAL,Uk,Hourly,Web Development,Mobile Banking,2025-04-05,759.21,138,46,138.29,81.87,4.89,,27
11684,79,Freelancer,Europe,Hourly,Graphic Design,Crypto,2025-11-11,5469.19,46,24,57.62,,3.47,71.84,311
7677,1365,Toptal,Asia,Hourly,Digital Marketing,PayPal,2025-11-22,7881.24,109,20,78.51,82.74,3.17,84.0,418
7680,565,Freelancer,Canada,Fixed,App Development,PayPal,2025-06-17,5827.42,244,19,140.18,91.21,4.99,55.12,297
3240,827,Peopleperhour,Usa,Hourly,Web Development,PayPal,2025-06-19,8764.73,138,24,35.35,87.12,4.91,28.22,179
11890,1068,Fiverr,Australia,Hourly,Digital Marketing,Bank Transfer,2025-06-29,1707.06,122,59,62.17,61.27,4.78,33.84,397
7113,1604,Freelancer,Middle East,Hourly,App Development,Mobile Banking,2025-07-11,1472.8,279,12,19.02,68.95,3.21,41.12,174
6254,1504,Peopleperhour,Middle East,Hourly,Content Writing,Mobile Banking,2025-12-10,,101,29,44.55,97.92,3.14,45.93,395
11896,1506,Freelancer,Usa,Fixed,Digital Marketing,Crypto,2025-03-06,5751.06,96,25,105.42,62.04,4.91,29.13,55
1297,493,Toptal,Middle East,Fixed,Web Development,PayPal,2025-08-23,2595.55,238,34,64.96,95.6,4.39,20.09,464
1223,1013,Freelancer,Middle East,Fixed,Data Entry,Mobile Banking,2025-05-26,5603.97,171,52,106.02,88.91,,72.32,235
11494,95,Freelancer,europe,Fixed,Web Development,Bank Transfer,2025-04-04,4400.55,133,1,60.08,91.55,3.58,,234
2135,944,Upwork,Middle East,Fixed,Graphic Design,Crypto,2025-11-01,2581.33,86,29,132.05,73.86,3.77,64.26,315
9258,1252,Fiverr,Australia,Fixed,Digital Marketing,Mobile Banking,2025-11-16,5018.92,83,2,64.39,97.06,4.24,15.62,8
8413,890,Peopleperhour,USA,Fixed,Graphic Design,Direct Deposit,2025-08-09,8978.92,300,15,82.86,82.99,4.91,52.76,460
1137,1160,Freelancer,Europe,Hourly,Web Development,Direct Deposit,2025-03-17,6781.71,223,49,,86.44,3.19,,293
7204,395,Toptal,Australia,Fixed,Seo,Mobile Banking,2025-08-27,498.38,173,29,92.84,97.54,3.15,26.9,96
2434,214,Fiverr,Europe,Hourly,App Development,Bank Transfer,2025-01-11,0.0,0,26,54.72,85.16,3.22,19.76,172
510,830,Freelancer,Middle East,Hourly,Customer Support,Direct Deposit,2025-11-12,6767.27,155,44,63.7,63.51,3.27,25.26,417
10807,623,Freelancer,Europe,Fixed,Content Writing,Crypto,2025-09-11,3766.62,291,6,149.21,95.61,3.24,71.98,418
3987,1618,FIVERR,Canada,Fixed,Digital Marketing,Bank Transfer,2025-04-28,1944.22,190,55,83.79,70.78,3.21,,225
749,1363,Fiverr,Europe,Hourly,Content Writing,PayPal,2025-05-02,8930.1,216,57,29.23,96.9,3.12,30.04,19
5247,938,Freelancer,Uk,Fixed,Content Writing,Mobile Banking,2025-06-13,3749.28,0,2,86.56,72.27,3.92,15.08,133
1260,1521,Freelancer,Europe,Hourly,App Development,Crypto,2025-01-11,9725.82,200,3,136.9,76.88,3.18,11.04,331
4719,1806,Peopleperhour,Australia,Fixed,Customer Support,Bank Transfer,2025-10-19,9291.74,220,24,97.61,93.35,3.97,54.57,26
1889,52,Upwork,Canada,Fixed,Web Development,Mobile Banking,2025-08-04,4479.26,103,6,78.08,71.92,3.15,70.35,392
6293,1624,Upwork,Asia,Hourly,Digital Marketing,Crypto,2025-05-19,8934.05,57,26,87.82,,4.96,74.5,45
712,1629,Upwork,Australia,Fixed,Graphic Design,Crypto,2025-11-05,2816.58,39,14,43.64,82.96,4.29,64.57,222
2027,1688,Fiverr,Middle East,Fixed,Customer Support,Mobile Banking,2025-03-21,4228.75,10,30,100.36,78.64,3.45,67.95,399
10654,140,Toptal,Uk,Hourly,Digital Marketing,PayPal,2025-11-30,6366.85,297,5,100.57,,4.09,79.47,417
8294,1013,Toptal,Australia,Hourly,Customer Support,Mobile Banking,2025-08-04,177.32,252,16,56.59,72.5,4.25,37.62,429
5834,1346,FREELANCER,Middle East,Hourly,Web Development,Crypto,2025-05-06,3275.21,10,34,68.86,71.36,3.21,39.43,167
9586,1239,Peopleperhour,Europe,Hourly,Data Entry,Direct Deposit,2025-11-21,3848.99,187,23,102.9,78.76,4.88,37.75,327
6284,433,Toptal,Australia,Hourly,Graphic Design,Mobile Banking,2025-07-09,8392.38,28,59,53.0,,4.29,48.31,402
8575,285,Freelancer,Uk,Hourly,Web Development,Crypto,2025-12-17,339.4,280,11,143.25,99.92,3.68,50.9,186
4809,1570,FREELANCER,Asia,Fixed,Data Entry,PayPal,2025-04-17,4089.91,118,17,25.49,,4.01,24.02,162
3330,700,Toptal,Asia,Hourly,Data Entry,Bank Transfer,2025-09-08,903.74,271,60,43.57,88.9,3.39,33.34,357
3294,87,toptal,Europe,Fixed,App Development,Direct Deposit,2025-02-26,8779.79,108,58,115.17,,4.04,58.79,121
8777,1118,Upwork,Australia,Hourly,Seo,Crypto,2025-02-01,5625.03,134,39,52.66,77.12,4.77,49.27,324
12205,927,Freelancer,Middle East,Fixed,  Content Writing  ,PayPal,2025-12-22,,121,33,79.3,84.37,3.29,37.1,486
12117,289,Peopleperhour,Asia,Hourly,Digital Marketing,Mobile Banking,2025-10-01,1690.08,20,15,44.49,86.39,3.71,74.03,399
10121,1636,Toptal,Australia,Hourly,Seo,Bank Transfer,2025-02-09,,28,56,134.91,74.89,3.85,26.64,250
6508,1940,Toptal,Canada,Hourly,Graphic Design,Mobile Banking,2025-06-10,9303.45,268,13,91.74,,4.43,79.96,62
8173,1667,Freelancer,uk,Fixed,Web Development,PayPal,2025-09-10,,193,12,97.5,64.36,3.65,13.46,37
